-0.211071,-0.210611,-0.210151,-0.209691,-0.209231,-0.208771,-0.208311,-0.207851,-0.207391,-0.206931,-0.206471,-0.206011,-0.205551,-0.205091,-0.204631,-0.204171,-0.203711,-0.203251,-0.202791,-0.202331,-0.201871,-0.201411,-0.200951,-0.200491,-0.200031,-0.199571,-0.199111,-0.198651,-0.198191,-0.197731,-0.197271,-0.196811,-0.196351,-0.195891,-0.195431,-0.194971,-0.194511,-0.194051,-0.193591,-0.193131,-0.192671,-0.192211,-0.191751,-0.191291,-0.190831,-0.190371,-0.189911,-0.189451,-0.188991,-0.188531,-0.188071,-0.187611,-0.187151,-0.186691,-0.186231,-0.185771,-0.185311,-0.184851,-0.184391,-0.183931,-0.183471,-0.183011,-0.182551,-0.182091,-0.181631,-0.181171,-0.180711,-0.180251,-0.179791,-0.179331,-0.178871,-0.178411,-0.177951,-0.177491,-0.177031,-0.176571,-0.176111,-0.175651,-0.175191,-0.174731,-0.174271,-0.173811,-0.173351,-0.172891,-0.172431,-0.171971,-0.171511,-0.171051,-0.170591,-0.170131,-0.169671,-0.169211,-0.168751,-0.168291,-0.167831,-0.167371,-0.166911,-0.166451,-0.165991,-0.165531,-0.165071,-0.164611,-0.164151,-0.163691,-0.163231,-0.162771,-0.162311,-0.161851,-0.161391,-0.160931,-0.160471,-0.160011,-0.159551,-0.159091,-0.158631,-0.158171,-0.157711,-0.157251,-0.156791,-0.156331,-0.155871,-0.155411,-0.154951,-0.154491,-0.154031,-0.153571,-0.153111,-0.152651,-0.152191,-0.151731,-0.151271,-0.150811,-0.150351,-0.149891,-0.149431,-0.148971,-0.148511,-0.148051,-0.147591,-0.147131,-0.146671,-0.146211,-0.145751,-0.145291,-0.144831,-0.144371,-0.143911,-0.143451,-0.142991,-0.142531,-0.142071,-0.141611,-0.141151,-0.140691,-0.140231,-0.139771,-0.139311,-0.138851,-0.138391,-0.137931,-0.137471,-0.137011,-0.136551,-0.136091,-0.135631,-0.135171,-0.134711,-0.134251,-0.133791,-0.133331,-0.132871,-0.132411,-0.131951,-0.131491,-0.131031,-0.130571,-0.130111,-0.129651
-0.211071,-0.210611,-0.210151,-0.209691,-0.209231,-0.208771,-0.208311,-0.207851,-0.207391,-0.206931,-0.206471,-0.206011,-0.205551,-0.205091,-0.204631,-0.204171,-0.203711,-0.203251,-0.202791,-0.202331,-0.201871,-0.201411,-0.200951,-0.200491,-0.200031,-0.199571,-0.199111,-0.198651,-0.198191,-0.197731,-0.197271,-0.196811,-0.196351,-0.195891,-0.195431,-0.194971,-0.194511,-0.194051,-0.193591,-0.193131,-0.192671,-0.192211,-0.191751,-0.191291,-0.190831,-0.190371,-0.189911,-0.189451,-0.188991,-0.188531,-0.188071,-0.187611,-0.187151,-0.186691,-0.186231,-0.185771,-0.185311,-0.184851,-0.184391,-0.183931,-0.183471,-0.183011,-0.182551,-0.182091,-0.181631,-0.181171,-0.180711,-0.180251,-0.179791,-0.179331,-0.178871,-0.178411,-0.177951,-0.177491,-0.177031,-0.176571,-0.176111,-0.175651,-0.175191,-0.174731,-0.174271,-0.173811,-0.173351,-0.172891,-0.172431,-0.171971,-0.171511,-0.171051,-0.170591,-0.170131,-0.169671,-0.169211,-0.168751,-0.168291,-0.167831,-0.167371,-0.166911,-0.166451,-0.165991,-0.165531,-0.165071,-0.164611,-0.164151,-0.163691,-0.163231,-0.162771,-0.162311,-0.161851,-0.161391,-0.160931,-0.160471,-0.160011,-0.159551,-0.159091,-0.158631,-0.158171,-0.157711,-0.157251,-0.156791,-0.156331,-0.155871,-0.155411,-0.154951,-0.154491,-0.154031,-0.153571,-0.153111,-0.152651,-0.152191,-0.151731,-0.151271,-0.150811,-0.150351,-0.149891,-0.149431,-0.148971,-0.148511,-0.148051,-0.147591,-0.147131,-0.146671,-0.146211,-0.145751,-0.145291,-0.144831,-0.144371,-0.143911,-0.143451,-0.142991,-0.142531,-0.142071,-0.141611,-0.141151,-0.140691,-0.140231,-0.139771,-0.139311,-0.138851,-0.138391,-0.137931,-0.137471,-0.137011,-0.136551,-0.136091,-0.135631,-0.135171,-0.134711,-0.134251,-0.133791,-0.133331,-0.132871,-0.132411,-0.131951,-0.131491,-0.131031,-0.130571,-0.130111,-0.129651
-0.211071,-0.210611,-0.210151,-0.209691,-0.209231,-0.208771,-0.208311,-0.207851,-0.207391,-0.206931,-0.206471,-0.206011,-0.205551,-0.205091,-0.204631,-0.204171,-0.203711,-0.203251,-0.202791,-0.202331,-0.201871,-0.201411,-0.200951,-0.200491,-0.200031,-0.199571,-0.199111,-0.198651,-0.198191,-0.197731,-0.197271,-0.196811,-0.196351,-0.195891,-0.195431,-0.194971,-0.194511,-0.194051,-0.193591,-0.193131,-0.192671,-0.192211,-0.191751,-0.191291,-0.190831,-0.190371,-0.189911,-0.189451,-0.188991,-0.188531,-0.188071,-0.187611,-0.187151,-0.186691,-0.186231,-0.185771,-0.185311,-0.184851,-0.184391,-0.183931,-0.183471,-0.183011,-0.182551,-0.182091,-0.181631,-0.181171,-0.180711,-0.180251,-0.179791,-0.179331,-0.178871,-0.178411,-0.177951,-0.177491,-0.177031,-0.176571,-0.176111,-0.175651,-0.175191,-0.174731,-0.174271,-0.173811,-0.173351,-0.172891,-0.172431,-0.171971,-0.171511,-0.171051,-0.170591,-0.170131,-0.169671,-0.169211,-0.168751,-0.168291,-0.167831,-0.167371,-0.166911,-0.166451,-0.165991,-0.165531,-0.165071,-0.164611,-0.164151,-0.163691,-0.163231,-0.162771,-0.162311,-0.161851,-0.161391,-0.160931,-0.160471,-0.160011,-0.159551,-0.159091,-0.158631,-0.158171,-0.157711,-0.157251,-0.156791,-0.156331,-0.155871,-0.155411,-0.154951,-0.154491,-0.154031,-0.153571,-0.153111,-0.152651,-0.152191,-0.151731,-0.151271,-0.150811,-0.150351,-0.149891,-0.149431,-0.148971,-0.148511,-0.148051,-0.147591,-0.147131,-0.146671,-0.146211,-0.145751,-0.145291,-0.144831,-0.144371,-0.143911,-0.143451,-0.142991,-0.142531,-0.142071,-0.141611,-0.141151,-0.140691,-0.140231,-0.139771,-0.139311,-0.138851,-0.138391,-0.137931,-0.137471,-0.137011,-0.136551,-0.136091,-0.135631,-0.135171,-0.134711,-0.134251,-0.133791,-0.133331,-0.132871,-0.132411,-0.131951,-0.131491,-0.131031,-0.130571,-0.130111,-0.129651
-0.211071,-0.210611,-0.210151,-0.209691,-0.209231,-0.208771,-0.208311,-0.207851,-0.207391,-0.206931,-0.206471,-0.206011,-0.205551,-0.205091,-0.204631,-0.204171,-0.203711,-0.203251,-0.202791,-0.202331,-0.201871,-0.201411,-0.200951,-0.200491,-0.200031,-0.199571,-0.199111,-0.198651,-0.198191,-0.197731,-0.197271,-0.196811,-0.196351,-0.195891,-0.195431,-0.194971,-0.194511,-0.194051,-0.193591,-0.193131,-0.192671,-0.192211,-0.191751,-0.191291,-0.190831,-0.190371,-0.189911,-0.189451,-0.188991,-0.188531,-0.188071,-0.187611,-0.187151,-0.186691,-0.186231,-0.185771,-0.185311,-0.184851,-0.184391,-0.183931,-0.183471,-0.183011,-0.182551,-0.182091,-0.181631,-0.181171,-0.180711,-0.180251,-0.179791,-0.179331,-0.178871,-0.178411,-0.177951,-0.177491,-0.177031,-0.176571,-0.176111,-0.175651,-0.175191,-0.174731,-0.174271,-0.173811,-0.173351,-0.172891,-0.172431,-0.171971,-0.171511,-0.171051,-0.170591,-0.170131,-0.169671,-0.169211,-0.168751,-0.168291,-0.167831,-0.167371,-0.166911,-0.166451,-0.165991,-0.165531,-0.165071,-0.164611,-0.164151,-0.163691,-0.163231,-0.162771,-0.162311,-0.161851,-0.161391,-0.160931,-0.160471,-0.160011,-0.159551,-0.159091,-0.158631,-0.158171,-0.157711,-0.157251,-0.156791,-0.156331,-0.155871,-0.155411,-0.154951,-0.154491,-0.154031,-0.153571,-0.153111,-0.152651,-0.152191,-0.151731,-0.151271,-0.150811,-0.150351,-0.149891,-0.149431,-0.148971,-0.148511,-0.148051,-0.147591,-0.147131,-0.146671,-0.146211,-0.145751,-0.145291,-0.144831,-0.144371,-0.143911,-0.143451,-0.142991,-0.142531,-0.142071,-0.141611,-0.141151,-0.140691,-0.140231,-0.139771,-0.139311,-0.138851,-0.138391,-0.137931,-0.137471,-0.137011,-0.136551,-0.136091,-0.135631,-0.135171,-0.134711,-0.134251,-0.133791,-0.133331,-0.132871,-0.132411,-0.131951,-0.131491,-0.131031,-0.130571,-0.130111,-0.129651
-0.211071,-0.210611,-0.210151,-0.209691,-0.209231,-0.208771,-0.208311,-0.207851,-0.207391,-0.206931,-0.206471,-0.206011,-0.205551,-0.205091,-0.204631,-0.204171,-0.203711,-0.203251,-0.202791,-0.202331,-0.201871,-0.201411,-0.200951,-0.200491,-0.200031,-0.199571,-0.199111,-0.198651,-0.198191,-0.197731,-0.197271,-0.196811,-0.196351,-0.195891,-0.195431,-0.194971,-0.194511,-0.194051,-0.193591,-0.193131,-0.192671,-0.192211,-0.191751,-0.191291,-0.190831,-0.190371,-0.189911,-0.189451,-0.188991,-0.188531,-0.188071,-0.187611,-0.187151,-0.186691,-0.186231,-0.185771,-0.185311,-0.184851,-0.184391,-0.183931,-0.183471,-0.183011,-0.182551,-0.182091,-0.181631,-0.181171,-0.180711,-0.180251,-0.179791,-0.179331,-0.178871,-0.178411,-0.177951,-0.177491,-0.177031,-0.176571,-0.176111,-0.175651,-0.175191,-0.174731,-0.174271,-0.173811,-0.173351,-0.172891,-0.172431,-0.171971,-0.171511,-0.171051,-0.170591,-0.170131,-0.169671,-0.169211,-0.168751,-0.168291,-0.167831,-0.167371,-0.166911,-0.166451,-0.165991,-0.165531,-0.165071,-0.164611,-0.164151,-0.163691,-0.163231,-0.162771,-0.162311,-0.161851,-0.161391,-0.160931,-0.160471,-0.160011,-0.159551,-0.159091,-0.158631,-0.158171,-0.157711,-0.157251,-0.156791,-0.156331,-0.155871,-0.155411,-0.154951,-0.154491,-0.154031,-0.153571,-0.153111,-0.152651,-0.152191,-0.151731,-0.151271,-0.150811,-0.150351,-0.149891,-0.149431,-0.148971,-0.148511,-0.148051,-0.147591,-0.147131,-0.146671,-0.146211,-0.145751,-0.145291,-0.144831,-0.144371,-0.143911,-0.143451,-0.142991,-0.142531,-0.142071,-0.141611,-0.141151,-0.140691,-0.140231,-0.139771,-0.139311,-0.138851,-0.138391,-0.137931,-0.137471,-0.137011,-0.136551,-0.136091,-0.135631,-0.135171,-0.134711,-0.134251,-0.133791,-0.133331,-0.132871,-0.132411,-0.131951,-0.131491,-0.131031,-0.130571,-0.130111,-0.129651
-0.211071,-0.210611,-0.210151,-0.209691,-0.209231,-0.208771,-0.208311,-0.207851,-0.207391,-0.206931,-0.206471,-0.206011,-0.205551,-0.205091,-0.204631,-0.204171,-0.203711,-0.203251,-0.202791,-0.202331,-0.201871,-0.201411,-0.200951,-0.200491,-0.200031,-0.199571,-0.199111,-0.198651,-0.198191,-0.197731,-0.197271,-0.196811,-0.196351,-0.195891,-0.195431,-0.194971,-0.194511,-0.194051,-0.193591,-0.193131,-0.192671,-0.192211,-0.191751,-0.191291,-0.190831,-0.190371,-0.189911,-0.189451,-0.188991,-0.188531,-0.188071,-0.187611,-0.187151,-0.186691,-0.186231,-0.185771,-0.185311,-0.184851,-0.184391,-0.183931,-0.183471,-0.183011,-0.182551,-0.182091,-0.181631,-0.181171,-0.180711,-0.180251,-0.179791,-0.179331,-0.178871,-0.178411,-0.177951,-0.177491,-0.177031,-0.176571,-0.176111,-0.175651,-0.175191,-0.174731,-0.174271,-0.173811,-0.173351,-0.172891,-0.172431,-0.171971,-0.171511,-0.171051,-0.170591,-0.170131,-0.169671,-0.169211,-0.168751,-0.168291,-0.167831,-0.167371,-0.166911,-0.166451,-0.165991,-0.165531,-0.165071,-0.164611,-0.164151,-0.163691,-0.163231,-0.162771,-0.162311,-0.161851,-0.161391,-0.160931,-0.160471,-0.160011,-0.159551,-0.159091,-0.158631,-0.158171,-0.157711,-0.157251,-0.156791,-0.156331,-0.155871,-0.155411,-0.154951,-0.154491,-0.154031,-0.153571,-0.153111,-0.152651,-0.152191,-0.151731,-0.151271,-0.150811,-0.150351,-0.149891,-0.149431,-0.148971,-0.148511,-0.148051,-0.147591,-0.147131,-0.146671,-0.146211,-0.145751,-0.145291,-0.144831,-0.144371,-0.143911,-0.143451,-0.142991,-0.142531,-0.142071,-0.141611,-0.141151,-0.140691,-0.140231,-0.139771,-0.139311,-0.138851,-0.138391,-0.137931,-0.137471,-0.137011,-0.136551,-0.136091,-0.135631,-0.135171,-0.134711,-0.134251,-0.133791,-0.133331,-0.132871,-0.132411,-0.131951,-0.131491,-0.131031,-0.130571,-0.130111,-0.129651
-0.211071,-0.210611,-0.210151,-0.209691,-0.209231,-0.208771,-0.208311,-0.207851,-0.207391,-0.206931,-0.206471,-0.206011,-0.205551,-0.205091,-0.204631,-0.204171,-0.203711,-0.203251,-0.202791,-0.202331,-0.201871,-0.201411,-0.200951,-0.200491,-0.200031,-0.199571,-0.199111,-0.198651,-0.198191,-0.197731,-0.197271,-0.196811,-0.196351,-0.195891,-0.195431,-0.194971,-0.194511,-0.194051,-0.193591,-0.193131,-0.192671,-0.192211,-0.191751,-0.191291,-0.190831,-0.190371,-0.189911,-0.189451,-0.188991,-0.188531,-0.188071,-0.187611,-0.187151,-0.186691,-0.186231,-0.185771,-0.185311,-0.184851,-0.184391,-0.183931,-0.183471,-0.183011,-0.182551,-0.182091,-0.181631,-0.181171,-0.180711,-0.180251,-0.179791,-0.179331,-0.178871,-0.178411,-0.177951,-0.177491,-0.177031,-0.176571,-0.176111,-0.175651,-0.175191,-0.174731,-0.174271,-0.173811,-0.173351,-0.172891,-0.172431,-0.171971,-0.171511,-0.171051,-0.170591,-0.170131,-0.169671,-0.169211,-0.168751,-0.168291,-0.167831,-0.167371,-0.166911,-0.166451,-0.165991,-0.165531,-0.165071,-0.164611,-0.164151,-0.163691,-0.163231,-0.162771,-0.162311,-0.161851,-0.161391,-0.160931,-0.160471,-0.160011,-0.159551,-0.159091,-0.158631,-0.158171,-0.157711,-0.157251,-0.156791,-0.156331,-0.155871,-0.155411,-0.154951,-0.154491,-0.154031,-0.153571,-0.153111,-0.152651,-0.152191,-0.151731,-0.151271,-0.150811,-0.150351,-0.149891,-0.149431,-0.148971,-0.148511,-0.148051,-0.147591,-0.147131,-0.146671,-0.146211,-0.145751,-0.145291,-0.144831,-0.144371,-0.143911,-0.143451,-0.142991,-0.142531,-0.142071,-0.141611,-0.141151,-0.140691,-0.140231,-0.139771,-0.139311,-0.138851,-0.138391,-0.137931,-0.137471,-0.137011,-0.136551,-0.136091,-0.135631,-0.135171,-0.134711,-0.134251,-0.133791,-0.133331,-0.132871,-0.132411,-0.131951,-0.131491,-0.131031,-0.130571,-0.130111,-0.129651
-0.211071,-0.210611,-0.210151,-0.209691,-0.209231,-0.208771,-0.208311,-0.207851,-0.207391,-0.206931,-0.206471,-0.206011,-0.205551,-0.205091,-0.204631,-0.204171,-0.203711,-0.203251,-0.202791,-0.202331,-0.201871,-0.201411,-0.200951,-0.200491,-0.200031,-0.199571,-0.199111,-0.198651,-0.198191,-0.197731,-0.197271,-0.196811,-0.196351,-0.195891,-0.195431,-0.194971,-0.194511,-0.194051,-0.193591,-0.193131,-0.192671,-0.192211,-0.191751,-0.191291,-0.190831,-0.190371,-0.189911,-0.189451,-0.188991,-0.188531,-0.188071,-0.187611,-0.187151,-0.186691,-0.186231,-0.185771,-0.185311,-0.184851,-0.184391,-0.183931,-0.183471,-0.183011,-0.182551,-0.182091,-0.181631,-0.181171,-0.180711,-0.180251,-0.179791,-0.179331,-0.178871,-0.178411,-0.177951,-0.177491,-0.177031,-0.176571,-0.176111,-0.175651,-0.175191,-0.174731,-0.174271,-0.173811,-0.173351,-0.172891,-0.172431,-0.171971,-0.171511,-0.171051,-0.170591,-0.170131,-0.169671,-0.169211,-0.168751,-0.168291,-0.167831,-0.167371,-0.166911,-0.166451,-0.165991,-0.165531,-0.165071,-0.164611,-0.164151,-0.163691,-0.163231,-0.162771,-0.162311,-0.161851,-0.161391,-0.160931,-0.160471,-0.160011,-0.159551,-0.159091,-0.158631,-0.158171,-0.157711,-0.157251,-0.156791,-0.156331,-0.155871,-0.155411,-0.154951,-0.154491,-0.154031,-0.153571,-0.153111,-0.152651,-0.152191,-0.151731,-0.151271,-0.150811,-0.150351,-0.149891,-0.149431,-0.148971,-0.148511,-0.148051,-0.147591,-0.147131,-0.146671,-0.146211,-0.145751,-0.145291,-0.144831,-0.144371,-0.143911,-0.143451,-0.142991,-0.142531,-0.142071,-0.141611,-0.141151,-0.140691,-0.140231,-0.139771,-0.139311,-0.138851,-0.138391,-0.137931,-0.137471,-0.137011,-0.136551,-0.136091,-0.135631,-0.135171,-0.134711,-0.134251,-0.133791,-0.133331,-0.132871,-0.132411,-0.131951,-0.131491,-0.131031,-0.130571,-0.130111,-0.129651
-0.211071,-0.210611,-0.210151,-0.209691,-0.209231,-0.208771,-0.208311,-0.207851,-0.207391,-0.206931,-0.206471,-0.206011,-0.205551,-0.205091,-0.204631,-0.204171,-0.203711,-0.203251,-0.202791,-0.202331,-0.201871,-0.201411,-0.200951,-0.200491,-0.200031,-0.199571,-0.199111,-0.198651,-0.198191,-0.197731,-0.197271,-0.196811,-0.196351,-0.195891,-0.195431,-0.194971,-0.194511,-0.194051,-0.193591,-0.193131,-0.192671,-0.192211,-0.191751,-0.191291,-0.190831,-0.190371,-0.189911,-0.189451,-0.188991,-0.188531,-0.188071,-0.187611,-0.187151,-0.186691,-0.186231,-0.185771,-0.185311,-0.184851,-0.184391,-0.183931,-0.183471,-0.183011,-0.182551,-0.182091,-0.181631,-0.181171,-0.180711,-0.180251,-0.179791,-0.179331,-0.178871,-0.178411,-0.177951,-0.177491,-0.177031,-0.176571,-0.176111,-0.175651,-0.175191,-0.174731,-0.174271,-0.173811,-0.173351,-0.172891,-0.172431,-0.171971,-0.171511,-0.171051,-0.170591,-0.170131,-0.169671,-0.169211,-0.168751,-0.168291,-0.167831,-0.167371,-0.166911,-0.166451,-0.165991,-0.165531,-0.165071,-0.164611,-0.164151,-0.163691,-0.163231,-0.162771,-0.162311,-0.161851,-0.161391,-0.160931,-0.160471,-0.160011,-0.159551,-0.159091,-0.158631,-0.158171,-0.157711,-0.157251,-0.156791,-0.156331,-0.155871,-0.155411,-0.154951,-0.154491,-0.154031,-0.153571,-0.153111,-0.152651,-0.152191,-0.151731,-0.151271,-0.150811,-0.150351,-0.149891,-0.149431,-0.148971,-0.148511,-0.148051,-0.147591,-0.147131,-0.146671,-0.146211,-0.145751,-0.145291,-0.144831,-0.144371,-0.143911,-0.143451,-0.142991,-0.142531,-0.142071,-0.141611,-0.141151,-0.140691,-0.140231,-0.139771,-0.139311,-0.138851,-0.138391,-0.137931,-0.137471,-0.137011,-0.136551,-0.136091,-0.135631,-0.135171,-0.134711,-0.134251,-0.133791,-0.133331,-0.132871,-0.132411,-0.131951,-0.131491,-0.131031,-0.130571,-0.130111,-0.129651
-0.211071,-0.210611,-0.210151,-0.209691,-0.209231,-0.208771,-0.208311,-0.207851,-0.207391,-0.206931,-0.206471,-0.206011,-0.205551,-0.205091,-0.204631,-0.204171,-0.203711,-0.203251,-0.202791,-0.202331,-0.201871,-0.201411,-0.200951,-0.200491,-0.200031,-0.199571,-0.199111,-0.198651,-0.198191,-0.197731,-0.197271,-0.196811,-0.196351,-0.195891,-0.195431,-0.194971,-0.194511,-0.194051,-0.193591,-0.193131,-0.192671,-0.192211,-0.191751,-0.191291,-0.190831,-0.190371,-0.189911,-0.189451,-0.188991,-0.188531,-0.188071,-0.187611,-0.187151,-0.186691,-0.186231,-0.185771,-0.185311,-0.184851,-0.184391,-0.183931,-0.183471,-0.183011,-0.182551,-0.182091,-0.181631,-0.181171,-0.180711,-0.180251,-0.179791,-0.179331,-0.178871,-0.178411,-0.177951,-0.177491,-0.177031,-0.176571,-0.176111,-0.175651,-0.175191,-0.174731,-0.174271,-0.173811,-0.173351,-0.172891,-0.172431,-0.171971,-0.171511,-0.171051,-0.170591,-0.170131,-0.169671,-0.169211,-0.168751,-0.168291,-0.167831,-0.167371,-0.166911,-0.166451,-0.165991,-0.165531,-0.165071,-0.164611,-0.164151,-0.163691,-0.163231,-0.162771,-0.162311,-0.161851,-0.161391,-0.160931,-0.160471,-0.160011,-0.159551,-0.159091,-0.158631,-0.158171,-0.157711,-0.157251,-0.156791,-0.156331,-0.155871,-0.155411,-0.154951,-0.154491,-0.154031,-0.153571,-0.153111,-0.152651,-0.152191,-0.151731,-0.151271,-0.150811,-0.150351,-0.149891,-0.149431,-0.148971,-0.148511,-0.148051,-0.147591,-0.147131,-0.146671,-0.146211,-0.145751,-0.145291,-0.144831,-0.144371,-0.143911,-0.143451,-0.142991,-0.142531,-0.142071,-0.141611,-0.141151,-0.140691,-0.140231,-0.139771,-0.139311,-0.138851,-0.138391,-0.137931,-0.137471,-0.137011,-0.136551,-0.136091,-0.135631,-0.135171,-0.134711,-0.134251,-0.133791,-0.133331,-0.132871,-0.132411,-0.131951,-0.131491,-0.131031,-0.130571,-0.130111,-0.129651
