0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833122341421699,0.0177901017315776,0.0272250283973392,0.0366048737986944,0.0458993488126964,0.0550789479509604,0.0641148998256256,0.0729791242382305,0.0816441951947979,0.0900833091899358,0.0982702581691512,0.106179406640251,0.113785672432329,0.121064510718782,0.127991900867102,0.1345443358735,0.140698814010335,0.146432832507116,0.151724383008599,0.156551948647149,0.160894502534859,0.164731507599868,0.168042917557585,0.170809178998326,0.173011234444203,0.174630526338262,0.175649001867924,0.176049118605363,0.175813850879592,0.1749266968759,0.17337168640438,0.17113338933504,0.168196924660634,0.164547970159703,0.160172772690515,0.155058159044245,0.149191547394963,0.142560959323021,0.135155032396625,0.126963033323051,0.117974871665126,0.108181114099295,0.0975729992386221,0.0861424530038448,0.0738821045358691,0.0607853026515386,0.0468461328352134,0.0320594347536485,0.0164208202929785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188539424487999,0.0119449068809274,0.0220754282809992,0.0322426700536766,0.0424134275382926,0.0525554885517181,0.0626375535892691,0.0726291664352345,0.0825006541779771,0.0922230755098497,0.101768176396462,0.111108352191991,0.120216615398107,0.129066568388197,0.137632380456012,0.145888768653776,0.153810981971276,0.16137478841992,0.168556464703499,0.175332788149717,0.181681030655284,0.187578954433462,0.193004809319746,0.197937331556886,0.202355743828605,0.206239756480727,0.209569569808025,0.212325877310917,0.214489869860643,0.216043240700884,0.21696819123872,0.217247437581193,0.21686421777855,0.215802299732843,0.214045989779265,0.211580141884042,0.208390167463108,0.204462045810772,0.199782335119664,0.194338184088878,0.188117344124464,0.18110818210647,0.17329969374569,0.164681517518943,0.155243949171876,0.144977956793326,0.133875196481796,0.121928028564952,0.109129534395151,0.095473533709594,0.080954602557739,0.0655680917672044,0.0493101459750278,0.0321777231750389,0.0141686147967448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262198752687937,0.0131724860581812,0.02386223033173,0.0346542324035113,0.0455128429605054,0.0564036210847121,0.0672932208101997,0.0781492929510534,0.0889404005902179,0.0996359465770524,0.110206111513207,0.12062180086977,0.130854599982825,0.140876735918255,0.150661045243083,0.160180946903353,0.16941041958043,0.178323982888287,0.186896681932183,0.195104074820421,0.202922222722805,0.210327682204934,0.217297499548152,0.223809206835028,0.229840819613315,0.235370835941239,0.240378236738678,0.244842487232091,0.248743539489595,0.252061835882131,0.254778313440397,0.25687440903971,0.258332065348498,0.259133737525616,0.259262400593173,0.258701557500672,0.257435247831182,0.255448057131872,0.252725126872008,0.249252165010148,0.245015457145513,0.240001878299665,0.234198905255596,0.227594629517426,0.220177770849716,0.211937691415528,0.202864410508852,0.192948619885442,0.182181699678353,0.170555734936073,0.158063532731887,0.144698639888901,0.130455361283964,0.115328778753991,0.0993147705804347,0.0824100315487044,0.0646120935779209,0.0459193468896615,0.0263310617318382,0.00584741060021088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130858043101512,0.01221955905811,0.0233444288405451,0.0346428456347496,0.0460761767661779,0.0576073110894697,0.0692004944519056,0.0808211883189358,0.0924359489663402,0.104012324582527,0.115518767835908,0.126924561686167,0.138199756548971,0.149315117139963,0.160242077603357,0.170952703700749,0.18141966107288,0.191616188714164,0.201516076913776,0.211093649067834,0.220323746837153,0.22918171821749,0.237643408148159,0.24568515132728,0.25328376699656,0.260416555431931,0.267061295989976,0.273196246497434,0.278800143885007,0.283852205935148,0.288332134039706,0.292220116887449,0.295496835012955,0.298143466169307,0.300141691425949,0.301473702012942,0.302122206840465,0.302070440682826,0.301302173008025,0.299801717439038,0.29755394182007,0.294544278916078,0.290758737702248,0.286183915257226,0.280807009276316,0.274615831174771,0.267598819808114,0.25974505579731,0.251044276474403,0.241486891438115,0.231063998740638,0.219767401681992,0.207589626254986,0.194523939197524,0.1805643666641,0.165705713563085,0.149943583468257,0.133274399184018,0.115695423898813,0.0972047829451412,0.0778014861531346,0.0574854507612201,0.0362575248740029,0.0141195114647701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932210840497305,0.0207440403408725,0.0324178967688056,0.044301253741537,0.0563536763923764,0.0685364733893437,0.0808124879971501,0.0931459214113488,0.105502183882095,0.117847769460553,0.130150150701468,0.142377690147043,0.154499565913227,0.166485709177067,0.178306751645039,0.189933981495244,0.201339306478815,0.212495223104867,0.223374791022053,0.233951611841405,0.244199811764986,0.254094027511343,0.263609395079271,0.272721540985003,0.281406575659389,0.289641088737085,0.297402146016736,0.304667287898411,0.311414529149999,0.317622359855307,0.323269747436314,0.32833613966622,0.33280146856967,0.33664615517165,0.339851115024572,0.342397764471684,0.344268027622661,0.345444343996093,0.345909676815154,0.345647521957005,0.344641917501178,0.342877453926178,0.340339284894412,0.337013138665213,0.332885330109406,0.327942773343665,0.322172994992286,0.315564148044075,0.308105026361488,0.299785079821561,0.290594430082677,0.280523887004193,0.269564965716285,0.257709904348076,0.244951682397954,0.231284039788875,0.216701496561541,0.20119937325029,0.18477381190155,0.167421797750166,0.149141181554256,0.129930702551974,0.109790012053196,0.0887196976325413,0.0667213079117062,0.0437973779052356,0.0199514548805269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475326991875136,0.0163166662288177,0.0282195455409919,0.0404144325270295,0.0528565673656374,0.0655035247680757,0.078314893781851,0.0912520109386321,0.104277738693185,0.117356281693475,0.13045303430917,0.143534453975803,0.156567955795339,0.169521824737018,0.182365142346242,0.195067725585432,0.20760007574313,0.219933335790955,0.23203925486041,0.243890158719353,0.25545892533944,0.266718964795956,0.27764420289131,0.288209067956927,0.298388480402025,0.308157844659178,0.31749304320229,0.32637043237537,0.334766839847475,0.342659563459591,0.350026371360599,0.356845503285825,0.363095672843912,0.368756070775362,0.373806369061754,0.378226725850908,0.381997791141288,0.385100713185238,0.38751714557219,0.389229254986219,0.390219729606571,0.390471788126632,0.389969189405861,0.388696242748011,0.386637818771959,0.383779360923313,0.380106897585421,0.375607054830027,0.370267069786223,0.364074804656127,0.357018761370966,0.349088096895457,0.340272639202084,0.330562903903314,0.319950111575707,0.308426205747224,0.295983871591034,0.282616555301104,0.268318484178735,0.253084687401213,0.236911017514899,0.219794172596863,0.201731719146665,0.182722115637034,0.162764736761687,0.141859898338879,0.120008882875482,0.0972139657495177,0.0734784420017434,0.0488066536925089,0.0232040177896806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103600411430875,0.0223255951094359,0.0346762232666435,0.04736123202008,0.0603332115284161,0.0735475198169411,0.0869618611177145,0.100535942904742,0.11423119707942,0.128010552821991,0.141838251047432,0.155679692233008,0.16950131123221,0.183270473932652,0.196955391710048,0.21052505046697,0.223949151684366,0.2371980634002,0.250242779491373,0.263054885869252,0.275606532500831,0.287870410367503,0.299819732596404,0.31142821915688,0.322670084626935,0.333520028580267,0.343953228266145,0.353945333260526,0.363472461864177,0.372511199025809,0.381038595621362,0.389032168938797,0.396469904258566,0.403330257419384,0.409592158281157,0.41523501503633,0.420238719287681,0.424583651867522,0.428250689353661,0.431221211257736,0.433477107859488,0.435000788680128,0.435775191572503,0.435783792447864,0.435010615598316,0.43344024464929,0.431057834134947,0.427849121696113,0.423800440909787,0.418898734770693,0.413131569817551,0.406487150919418,0.398954336740701,0.390522655889981,0.381182323750835,0.370924260020786,0.359740106973305,0.347622248421885,0.334563829417164,0.320558776693701,0.305601819827842,0.289688513165629,0.272815258469592,0.25497932833369,0.23617889031209,0.216413031802375,0.195681785644183,0.173986156437877,0.151328147546508,0.127710788793991,0.103138164791716,0.0776154439007541,0.0511489077568683,0.0237459813318424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032281261613889,0.0150624640212698,0.0273900230350819,0.0401514131883687,0.0532921608551362,0.0667618177921838,0.080513251380296,0.0945020836054198,0.108686247518676,0.123025635196541,0.137481816703115,0.152017814331259,0.166597920117994,0.181187547485536,0.195753109983087,0.210261921749066,0.224682115498098,0.238982574757785,0.25313287777243,0.267103251018568,0.280864530712847,0.29438813095004,0.307646017448917,0.320610685975709,0.333255144788751,0.345552900457278,0.357477946595992,0.369004755106602,0.380108269582422,0.390763900596482,0.400947522633288,0.410635472474496,0.419804548870616,0.4284320133672,0.436495592156831,0.443973478879343,0.450844338290437,0.457087310718009,0.462682017286909,0.46760856582884,0.471847557504077,0.475380094041526,0.478187785642575,0.480252759494022,0.481557668912018,0.482085703092508,0.481820597481999,0.480746644781675,0.478848706546501,0.476112225456944,0.472523238212432,0.468068389083726,0.462734944142312,0.456510806153062,0.449384530174285,0.441345339853996,0.432383144445907,0.422488556557454,0.411652910625918,0.399868282167034,0.387127507763353,0.373424205846391,0.358752798221161,0.343108532418285,0.32648750479629,0.308886684456553,0.290303937940024,0.27073805471187,0.250188773437145,0.22865680902936,0.206143880455102,0.182652739305468,0.158187199080544,0.132752165188435,0.106353665605127,0.0789988821747727,0.0506961824834775,0.0214551522578859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068239269905348,0.0189164838525926,0.0315606738194845,0.0446912046897694,0.0582490991177451,0.0721803857324232,0.0864351059455828,0.10096655989193,0.115730729719814,0.130685834080026,0.145791980337833,0.161010890239055,0.176305681492124,0.191640692362569,0.206981339801331,0.222294003938771,0.237545933567674,0.252705168476012,0.267740475423466,0.282621295261748,0.297317699211249,0.311800352721747,0.326040485658382,0.340009867770164,0.353680788631976,0.367026041357036,0.38001890952512,0.392633156860455,0.404843019289387,0.416623199018886,0.427948860433702,0.438795627504646,0.449139582616084,0.458957266570707,0.468225679719097,0.476922284050943,0.485025006192558,0.492512241224574,0.499362857276196,0.505556200831649,0.51107210273139,0.515890884824358,0.519993367263965,0.523360876432406,0.525975253471643,0.527818863435982,0.528874605063834,0.52912592115058,0.528556809566112,0.527151834887889,0.52489614069097,0.521775462482935,0.517776141315295,0.512885138081856,0.50709004850043,0.500379118818387,0.492741262244664,0.484166076120204,0.474643859839261,0.464165633557428,0.452723157665673,0.440308953063322,0.426916322246626,0.412539371200268,0.397173032117735,0.380813086961581,0.363456191853345,0.345099902300689,0.325742699278919,0.305384016144757,0.284024266395534,0.261664872254471,0.238308294082373,0.213958060594649,0.188618799868124,0.162296271118862,0.134997397198248,0.106730297791358,0.0775043232633834,0.0473300890647295,0.0162195106749152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969912855529742,0.021991707264192,0.0349004392375605,0.0483525998982657,0.0622837628278035,0.0766358196596286,0.091355566822898,0.106393683232341,0.121703977656097,0.1372428245447,0.152968734001945,0.168842019003876,0.184824534472966,0.200879470329085,0.216971185760542,0.233065075397064,0.249127460525415,0.265125500149935,0.28102711797527,0.296800942279475,0.312416256289907,0.327842957212994,0.343051522404437,0.358012981514491,0.372698893631792,0.387081328612339,0.40113285200934,0.414826513000691,0.42813583495041,0.441034808172731,0.453497884652734,0.465499974433072,0.477016443483421,0.488023112860901,0.498496259030674,0.508412615215207,0.517749373684779,0.526484188897427,0.534595181432763,0.542060942664762,0.548860540119307,0.554973523510711,0.560379931414559,0.56506029855629,0.568995663732892,0.572167578324184,0.574558115432779,0.576149879621539,0.576926017290219,0.576870227654183,0.57596677438616,0.574200497901586,0.571556828316602,0.568021799079673,0.563582061314264,0.558224898869696,0.551938244113273,0.544710694458956,0.536531529684282,0.527390730004328,0.517278994962879,0.50618776314198,0.494109232679392,0.48103638264655,0.466962995272127,0.451883679037024,0.435793892640106,0.418689969847861,0.400569145239444,0.381429580841171,0.361270393672214,0.340091684170602,0.31789456553858,0.294681193970177,0.270454799761126,0.245219719306704,0.218981427942595,0.191746573627569,0.163523011420153,0.134319838735166,0.104147431299623,0.0730174797764107,0.0409430269541815,0.00793850542410723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
